#gi	CAI	CAI_Alm	CBI	COG	COGanno	COGfun	Annotation
371028	1.28750451838006	3.09271711151994	1.08603646592632	112	Glycine/serine hydroxymethyltransferase	E	serine hydroxymethyltransferase
371029	1.26935252036994	3.48346686512007	1.16024881063605	1587	Uroporphyrinogen-III synthase	H	conserved hypothetical protein
371030	1.35564318473497	3.47658493667531	1.09540243365908	245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	I	conserved hypothetical protein
371031	1.24962539982446	3.0817775631973	1.04222711769332	369	Sulfite reductase, alpha subunit (flavoprotein)	P	oxidoreductase, FAD-binding
371032	1.31154109272429	3.11944820161192	1.05541060902049	51	Ribosomal protein S10	J	ribosomal protein S10
371033	1.33273271328929	3.22178052674691	1.13587554542429	480	Translation elongation factors (GTPases)	J	translation elongation factor G
371034	1.34661955395701	3.36024568579712	1.08438347483647	49	Ribosomal protein S7	J	ribosomal protein S7
371035	1.39806468575923	3.60248989527803	1.08262314723386	48	Ribosomal protein S12	J	ribosomal protein S12
371036	1.2600346501742	3.30580782556362	1.11117851007557	-	-	-	conserved hypothetical protein
371037	1.30025442492958	3.27548307643839	1.12020452727193	793	Periplasmic protease	M	tail specific protease precursor, putative
371038	1.27706172624439	2.81633517518357	0.978289872670228	-	-	-	sulfur rich protein
371039	1.32576976815106	3.30276935310492	1.09625211852744	-	-	-	60 kDa outer membrane protein
371040	1.39333205908362	3.62017422974278	1.12625072893164	-	-	-	cysteine rich outer membrane protein 3
371041	1.21139260612044	3.33642186047116	1.09901500090448	-	-	-	conserved hypothetical protein
371042	1.26255714011433	3.21288659945362	1.10043433284329	8	Glutamyl- and glutaminyl-tRNA synthetases	J	glutamyl-tRNA synthetase
371043	1.30949668143965	3.29837092323369	1.08233137320101	-	-	-	euo protein
371044	1.26048026930246	3.07948086446235	1.06554635808608	608	Single-stranded DNA-specific exonuclease	L	single-stranded-DNA-specific exonuclease RecJ
371045	1.2571625428243	3.09244405922083	1.09472273830313	342	Preprotein translocase subunit SecD	U	secDF protein, putative
371046	1.27709544143684	3.26971351821069	1.0386773051659	-	-	-	hypothetical protein
371047	1.34729636168978	3.43488381064353	1.11393321938824	20	Undecaprenyl pyrophosphate synthase	I	undecaprenyl pyrophosphate synthetase
371048	1.26996709454552	3.5637103210426	1.16553924058626	575	CDP-diglyceride synthetase	I	phosphatidate cytidylyltransferase, putative
371049	1.3055702487293	3.49029328585875	1.13941156868479	283	Cytidylate kinase	F	cytidylate kinase
371050	1.3097831870479	3.75761156855396	1.23789150759311	204	1-acyl-sn-glycerol-3-phosphate acyltransferase	I	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative
371051	1.30525487741166	3.41555166145544	1.16248509442622	18	Arginyl-tRNA synthetase	J	arginyl-tRNA synthetase
371052	1.280998553493	3.15400057994664	1.09910764109784	766	UDP-N-acetylglucosamine enolpyruvyl transferase	M	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
371053	1.34916070350696	3.61855560898994	1.19851615133522	-	-	-	conserved hypothetical protein
371054	1.31856857267108	3.141122423823	1.02498691916988	217	Uncharacterized conserved protein	S	conserved hypothetical protein
371055	1.29618108283778	3.27283072828777	1.08528433911587	456	Acetyltransferases	R	acetyltransferase, GNAT family
371056	1.23390131623921	3.52616339521423	1.16873627572332	5531	SWIB-domain-containing proteins implicated in chromatin remodeling	B	conserved hypothetical protein
371057	1.3674052323643	3.6495491578232	1.15014985145205	1408	Predicted phosphohydrolases	R	conserved hypothetical protein
371058	1.32317628979519	3.51925949700293	1.12220485074939	1211	4-diphosphocytidyl-2-methyl-D-erithritol synthase	I	conserved hypothetical protein
371059	1.23978205832987	3.09713595301757	0.994489809489846	637	Predicted phosphatase/phosphohexomutase	R	hydrolase, haloacid dehalogenase-like family
371060	1.25035597542239	3.48099010910364	1.1459946471204	-	-	-	conserved hypothetical protein
371061	1.25895687918825	3.10519840402827	1.08157193865216	-	-	-	conserved hypothetical protein
371062	1.26838043374121	3.31369553081583	1.13465903559342	3852	Signal transduction histidine kinase, nitrogen specific	T	sensor histidine kinase
371063	1.29156213355451	3.36826474608712	1.14493269613893	2204	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains	T	sigma-54 dependent response regulator
371064	1.24676950108291	3.3280841312114	1.08268442345388	-	-	-	conserved hypothetical protein
371065	1.25816497930565	3.22339005408916	1.06408496127031	1381	Recombinational DNA repair protein (RecF pathway)	L	conserved hypothetical protein
371066	1.26863323456754	3.06826542291001	1.03253421620117	-	-	-	conserved hypothetical protein
371067	1.30324587813577	3.53010410008582	1.16158445927698	1723	Uncharacterized conserved protein	S	conserved hypothetical protein
371068	1.27337991952885	3.44513912535831	1.11374520746634	759	Uncharacterized conserved protein	S	conserved hypothetical protein
371069	1.23514368374456	3.12470951949996	1.05516591200622	-	-	-	conserved hypothetical protein
371070	1.3196638017864	3.43424903393546	1.17037688902595	72	Phenylalanyl-tRNA synthetase beta subunit	J	phenylalanyl-tRNA synthetase, beta subunit
371071	1.3353271306161	3.4540055269371	1.17282419453116	2849	Uncharacterized protein conserved in bacteria	S	conserved hypothetical protein
371072	1.31839567161033	3.46682924328586	1.0997663921838	350	Methylated DNA-protein cysteine methyltransferase	L	DNA methyltransferase
371073	1.24469796570792	3.07487542888149	1.07576910697577	1173	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	EP	peptide ABC transporter, permease protein, putative
371074	1.23487569730955	3.14823764303666	1.0792628671092	601	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	EP	peptide ABC transporter, permease protein, putative
371075	1.2660475245655	3.25516678881733	1.13174766533124	747	ABC-type dipeptide transport system, periplasmic component	E	peptide ABC transporter, periplasmic peptide-binding protein, putative
371076	1.36090966754534	3.2976516551791	1.14490485197968	-	-	-	hypothetical protein
371077	1.21462441504157	3.18924917676534	1.05320389388514	726	Predicted xylanase/chitin deacetylase	G	conserved hypothetical protein
371078	1.36406755363209	3.64476590050473	1.13566547168968	-	-	-	hypothetical protein
371079	1.25098358580867	3.17459090586829	1.0854603466237	-	-	-	conserved hypothetical protein
371080	1.32503697419444	3.88587840638808	1.19811411372603	-	-	-	conserved hypothetical protein
371081	1.2427350641842	3.17456024641677	1.03783859790242	-	-	-	conserved hypothetical protein
371082	1.24308756946552	3.24931381022827	1.09623629513381	276	Protoheme ferro-lyase (ferrochelatase)	H	ferrochelatase
371083	1.27143821884177	3.24462639548293	1.13078262012729	834	ABC-type amino acid transport/signal transduction systems, periplasmic component/domain	ET	amino acid ABC transporter, periplasmic amino acid-binding protein
371084	1.22108131037264	2.92380429107449	0.998887607024824	742	N6-adenine-specific methylase	L	conserved hypothetical protein
371085	1.28697946870938	3.36353814362382	1.14517851683101	1768	Predicted phosphohydrolase	R	conserved hypothetical protein
371086	1.30917127269764	3.37237410587863	1.14721825263412	448	ADP-glucose pyrophosphorylase	G	glucose-1-phosphate adenylyltransferase
371087	1.26025599432021	3.37362900877257	1.10980973898601	-	-	-	conserved hypothetical protein
371088	1.26319133611887	3.07884131041487	1.05329675262936	1158	Transcription termination factor	K	transcription termination factor Rho
371089	1.26085442268799	3.13663325300024	1.0209737758778	237	Dephospho-CoA kinase	H	conserved hypothetical protein
371090	1.24885783661433	3.06958461350805	1.07242567513681	749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	L	DNA polymerase I
371091	1.26499155051822	3.12882041820309	1.08819897771443	616	Periplasmic serine proteases (ClpP class)	OU	protease IV, putative
371092	1.31634772484269	3.30186694848157	1.12634044965627	3202	ATP/ADP translocase	C	ADP, ATP carrier protein
371093	1.28938175443124	3.28970411796919	1.05061262035232	558	Phosphatidylglycerophosphate synthase	I	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase protein, putative
371094	1.32697953760672	3.50848933785471	1.16591351288251	305	Replicative DNA helicase	L	replicative DNA helicase
371095	1.34606934130509	3.61609030849467	1.20760096473893	445	NAD/FAD-utilizing enzyme apparently involved in cell division	D	glucose inhibited division protein A
371096	1.30413943970222	3.30422010495876	1.11051515970894	95	Lipoate-protein ligase A	H	lipoate-protein ligase-related protein
371097	1.24000811989126	2.92799677963283	1.02006234573292	105	Nucleoside diphosphate kinase	F	nucleoside diphosphate kinase
371098	1.27696486515338	3.07259508113734	1.04235874811607	632	Holliday junction resolvasome, DNA-binding subunit	L	Holliday junction DNA helicase RuvA
371099	1.23237824907999	3.1166431698741	1.06945900944658	817	Holliday junction resolvasome, endonuclease subunit	L	Holliday junction resolvase
371100	1.23218167992738	3.09741169009229	0.996943566968881	-	-	-	conserved hypothetical protein
371101	1.25707280534661	3.00167050636141	0.999059768120842	-	-	-	conserved hypothetical protein
371102	1.27622074532014	3.0971260743958	1.04893726784801	57	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	G	glyceraldehyde 3-phosphate dehydrogenase
371103	1.29778076902034	3.04108298081548	1.0062802077939	203	Ribosomal protein L17	J	ribosomal protein L17
371104	1.29465000102758	3.01203280730931	1.0178877144924	202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	K	DNA-directed RNA polymerase, alpha subunit
371105	1.34763988167483	3.07891454413652	1.0122258242516	100	Ribosomal protein S11	J	ribosomal protein S11
371106	1.27687603426033	3.04612565366291	1.05575523264931	99	Ribosomal protein S13	J	ribosomal protein S13
371107	1.29420957489126	3.16023377388622	1.04242527187327	201	Preprotein translocase subunit SecY	U	preprotein translocase SecY subunit
371108	1.29571643904059	3.18475178702078	1.06103680283997	200	Ribosomal protein L15	J	ribosomal protein L15
371109	1.36391514291127	3.34816094242937	1.08570616519642	98	Ribosomal protein S5	J	ribosomal protein S5
371110	1.25477129004466	2.99641546400935	1.03090400405362	256	Ribosomal protein L18	J	ribosomal protein L18
371111	1.31444005209708	3.31518330333707	1.04877737622187	97	Ribosomal protein L6P/L9E	J	ribosomal protein L6
371112	1.30724667290204	3.07862183457601	1.05331060567866	96	Ribosomal protein S8	J	ribosomal protein S8
371113	1.24987854126144	3.09231253382019	1.04131371401164	94	Ribosomal protein L5	J	ribosomal protein L5
371114	1.3205471412564	3.09130091907021	1.00474504596093	198	Ribosomal protein L24	J	ribosomal protein L24
371115	1.41785039511393	3.53460846747792	1.09683139256906	93	Ribosomal protein L14	J	ribosomal protein L14
371116	1.33328882711034	3.22802345596081	1.05323248642104	186	Ribosomal protein S17	J	ribosomal protein S17
371117	1.11435759168782	2.750101083543	0.997934710075645	255	Ribosomal protein L29	J	ribosomal protein L29
371118	1.35658161755431	3.20833792336094	1.05146938742037	197	Ribosomal protein L16/L10E	J	ribosomal protein L16
371119	1.36042600679086	3.4198016987923	1.10275976371235	92	Ribosomal protein S3	J	ribosomal protein S3
371120	1.33088432308656	3.30907479700728	1.10310541726171	91	Ribosomal protein L22	J	ribosomal protein L22
371121	1.31808339907324	3.02091238747967	1.0414703228004	185	Ribosomal protein S19	J	ribosomal protein S19
371122	1.37324971559844	3.42288835991173	1.12273339248845	90	Ribosomal protein L2	J	ribosomal protein L2
371123	1.31598711861711	3.00844633640594	0.990673654097301	89	Ribosomal protein L23	J	ribosomal protein L23
371124	1.30685957279314	3.09606145110962	1.04167521362532	88	Ribosomal protein L4	J	ribosomal protein L4
371125	1.39183110539794	3.30086149748481	1.07058327650974	87	Ribosomal protein L3	J	ribosomal protein L3
371126	1.3290495071112	3.15870541935492	1.0361553416627	-	-	-	conserved hypothetical protein
371127	1.3078901680648	3.35256341536957	1.15520851444333	223	Methionyl-tRNA formyltransferase	J	methionyl-tRNA formyltransferase
371128	1.30006293905753	3.10173370813192	1.04284038640558	1043	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase	M	acyl-(acyl-carrier-protein)--UDP-N-acetylglucosamine o-acyltransferase
371129	1.24284515190128	3.06767102024188	0.946778230370091	764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratases	I	(3R)-hydroxymyristol-(acyl carrier protein) dehydratase
371130	1.29433634014405	3.29947470762664	1.13920272107976	774	UDP-3-O-acyl-N-acetylglucosamine deacetylase	M	UDP-3-0-(3-hydroxymyristoyl) N-acetylglcosamine deacetylase
371131	1.31092329658478	3.38827108259044	1.14467114777654	815	Apolipoprotein N-acyltransferase	M	apolipoprotein N-acetyltransferase, putative
371132	1.24288194472575	3.10719034584523	1.03162102567032	1607	Acyl-CoA hydrolase	I	cytosolic acyl-CoA thioester hydrolase family protein
371133	1.22401681401729	2.95966155131502	1.01712670370842	847	DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	L	DNA polymerase III, epsilon subunit, putative
371134	1.37014231781922	3.630365282717	1.19515344846861	802	Predicted ATPase or kinase	R	conserved hypothetical protein
371135	1.2263847558571	2.94357151828082	0.979363995373579	-	-	-	conserved hypothetical protein
371136	1.27414477653279	3.65453572758751	1.19310346910344	3118	Thioredoxin domain-containing protein	O	thioredoxin
371137	1.26185572866689	3.18463793375615	1.09831758801942	219	Predicted rRNA methylase (SpoU class)	J	spoU rRNA methylase family protein
371138	1.29878889906966	2.97945204529769	1.0361568362024	545	FKBP-type peptidyl-prolyl cis-trans isomerases 1	O	peptidyl-prolyl cis-trans isomerase Mip
371139	1.25549213577761	3.13615862809103	1.08517886536113	173	Aspartyl-tRNA synthetase	J	aspartyl-tRNA synthetase
371140	1.26794247357338	3.20421202525308	1.0739844266134	124	Histidyl-tRNA synthetase	J	histidyl-tRNA synthetase
371141	1.30485056114178	3.5412356242891	1.16611643409811	2271	Sugar phosphate permease	G	GlpT/PgpT/UhpT family protein
371142	1.3254497694665	3.49612644164932	1.1977193781395	587	DNA polymerase III, alpha subunit	L	DNA polymerase III, alpha subunit
371143	1.31252683499287	3.57129656771807	1.16259362401134	35	Uracil phosphoribosyltransferase	F	uracil phosphoribosyltransferase
371144	1.25932525251864	3.0938595009761	1.04596348764768	-	-	-	conserved hypothetical protein
371145	1.29746402516872	3.48121702327231	1.15696117612545	-	-	-	conserved hypothetical protein
371146	1.25660458137546	3.25122828291457	1.08588211596191	-	-	-	conserved hypothetical protein
371147	1.25665013189946	3.17761064678203	1.06692245434259	2172	Anti-sigma regulatory factor (Ser/Thr protein kinase)	T	RsbW protein, putative
371148	1.24530741686514	2.8992589156458	0.957040905789715	-	-	-	conserved hypothetical protein
371149	1.28865772765115	3.50290885190528	1.17275895755997	1686	D-alanyl-D-alanine carboxypeptidase	M	D-alanyl-D-alanine carboxypeptidase, putative
371150	1.31067900449819	3.22578036349194	1.03699288161852	-	-	-	hypothetical protein
371151	1.3433682697271	3.45325520502091	1.09810487036945	144	tRNA and rRNA cytosine-C5-methylases	J	Nol1/Nop2/Sun family protein
371152	1.3436640637571	3.71718291014796	1.18763001980512	1114	Branched-chain amino acid permeases	E	branched-chain amino acid transport system carrier protein, putative
371153	1.30494849826071	3.44908785085323	1.18472483659318	553	Superfamily II DNA/RNA helicases, SNF2 family	KL	helicase, Snf2 family
371154	1.35678590990139	3.68251407025663	1.15947910788657	-	-	-	conserved hypothetical protein
371155	1.28802386842761	3.39182220069697	1.07640050350294	-	-	-	hypothetical protein
371156	1.34198868785885	3.64777216821031	1.14927179359146	1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and re	C	2-oxo acid dehydrogenase, E3 component, lipoamide dehydrogenase, putative
371157	1.35015353802887	3.58210935720119	1.16219671831028	320	Lipoate synthase	H	lipoic acid synthetase
371158	1.32281249649512	3.52653215690434	1.16737515434279	4669	Type III secretory pathway, lipoprotein EscJ	U	type III secretion protein SctJ
371159	1.33080150373102	3.48370917936632	1.1650628774519	-	-	-	conserved hypothetical protein
371160	1.28948668342826	3.43992406602257	1.09803895594085	1317	Flagellar biosynthesis/type III secretory pathway protein	NU	type III secretion translocase sctL
371161	1.30311404642285	3.57506165407462	1.17463413326162	1338	Flagellar biosynthesis pathway, component FliP	NU	type III secretion inner membrane protein SctR
371162	1.22944093301485	3.33969657339788	1.07922197970699	4794	Type III secretory pathway, component EscS	U	type III secretion inner membrane protein SctS
371163	1.28560465633388	3.52151896877268	1.16930421203046	4791	Type III secretory pathway, component EscT	U	type III secretion inner membrane protein SctT
371164	1.31012459942909	3.34128154416353	1.06386593860507	-	-	-	conserved hypothetical protein
371165	1.30720791415415	3.26046252159175	1.08887515491059	-	-	-	conserved hypothetical protein
371166	1.32052594569494	3.37414946633798	1.1207430624985	-	-	-	conserved hypothetical protein
371167	1.301262760789	3.23609357992528	1.05675727436022	-	-	-	conserved hypothetical protein
371168	1.25355896624014	2.77820466252262	0.958080042484784	2165	Type II secretory pathway, pseudopilin PulG	NU	conserved hypothetical protein
371169	1.31583609407443	3.26111836080674	1.09788575609754	1459	Type II secretory pathway, component PulF	NU	general secretion pathway protein F
371170	1.28717668711961	3.23188624534368	1.13466724560728	2804	Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB	NU	general secretion pathway protein E
371171	1.26660447392679	3.12454116667223	1.09827062809469	1450	Type II secretory pathway, component PulD	NU	general secretion pathway protein D
371172	1.32261926807815	3.37596001504761	1.14855858977752	-	-	-	conserved hypothetical protein
371173	1.2956593313726	3.20062143895994	1.09827731665457	6	Xaa-Pro aminopeptidase	E	proline dipeptidase
371174	1.25528792052272	3.09970258664372	1.07416539163001	323	DNA mismatch repair enzyme (predicted ATPase)	L	DNA mismatch repair protein MutL
371175	1.26134640661522	3.35989963441455	1.14188026428256	-	-	-	type III secretion chaperone SycD
371176	1.29592890698079	3.35205132912884	1.0459371588053	-	-	-	conserved hypothetical protein
371177	1.35235664747987	3.59511571618642	1.18643553568859	-	-	-	conserved hypothetical protein
371178	1.34337831777667	3.38048223782893	1.09883164023567	-	-	-	conserved hypothetical protein
371179	1.30921807966512	3.20759408718738	1.04848381892855	-	-	-	conserved hypothetical protein
371180	1.35171401698522	3.4810814396867	1.16390282779457	441	Threonyl-tRNA synthetase	J	threonyl-tRNA synthetase
371181	1.32185933939796	3.62656601304057	1.16197972311763	1192	ATPases involved in chromosome partitioning	D	ParA family protein
371182	1.31568309346456	3.42520470085147	1.14128930317888	-	-	-	virulence protein pGP6-D-related protein
371183	1.3334935023508	3.34472461837907	1.0812278472414	-	-	-	conserved hypothetical protein
371184	1.35178034905975	3.52481424431264	1.14006893058803	180	Tryptophanyl-tRNA synthetase	J	tryptophanyl-tRNA synthetase
371185	1.36318566939942	3.59775727933481	1.17728762330229	556	Helicase subunit of the DNA excision repair complex	L	excinuclease ABC, subunit B
371186	1.34596349493221	3.65308225761712	1.17267268388197	148	Enolase	G	enolase
371187	1.32639692586361	3.54562779876031	1.18370824838765	2208	Serine phosphatase RsbU, regulator of sigma subunit	TK	regulatory protein, putative
371188	1.30884241240081	3.45676803555129	1.14193913815521	2208	Serine phosphatase RsbU, regulator of sigma subunit	TK	conserved hypothetical protein
371189	1.23137840644844	3.13850474757696	1.10194821694146	-	-	-	conserved hypothetical protein
371190	1.26938185435307	3.14095783749736	1.05517841228766	479	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	C	succinate dehydrogenase, iron-sulfur protein
371191	1.28777734684662	3.20554563867872	1.0967807639591	1053	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	C	succinate dehydrogenase, flavoprotein subunit
371192	1.24035142273192	3.00254978280391	1.00939776032807	2009	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit	C	succinate dehydrogenase, cytochrome b558 subunit, putative
371193	1.26213225070716	3.21318617047052	1.09374511279603	84	Mg-dependent DNase	L	mttC protein, putative
371194	1.26851625686207	3.19981965713685	1.09039037909518	4232	Thiol:disulfide interchange protein	OC	thiol:disulfide interchange protein DsbD, putative
371195	1.29780864354618	3.46628712299144	1.14802668837818	811	Biopolymer transport proteins	U	MotA/TolQ/ExbB proton channel family protein
371196	1.41163811226496	3.9686460725555	1.09865981999396	848	Biopolymer transport protein	U	ExbD/TolR family protein
371197	1.36395509035533	3.52282448156533	1.08893213805954	-	-	-	conserved hypothetical protein
371198	1.32874239853635	3.54530402875211	1.1707025844195	823	Periplasmic component of the Tol biopolymer transport system	U	tolB protein, putative
371199	1.32775927501185	3.49047238439186	1.15943055802234	2885	Outer membrane protein and related peptidoglycan-associated (lipo)proteins	M	peptidoglycan associated lipoprotein, putative
371200	1.33600372093831	3.44082346084591	1.11877135405039	1388	FOG: LysM repeat	M	conserved hypothetical protein
371201	1.37247216351603	3.56209967993342	1.10639773522903	-	-	-	conserved hypothetical protein
371202	1.26300831240632	3.235552417216	1.09713855498415	450	Peroxiredoxin	O	antioxidant, AhpC/Tsa family
371203	1.25984564509616	3.19250736678892	1.09402112017486	459	Chaperonin GroEL (HSP60 family)	O	60 kDa chaperonin
371204	1.30617053698727	3.29669906585852	1.12239936197823	3876	Uncharacterized protein conserved in bacteria	S	conserved hypothetical protein
371205	1.3113397890193	3.51970251328857	1.14155705432778	127	Xanthosine triphosphate pyrophosphatase	F	conserved hypothetical protein
371206	1.31079773269358	3.29419376865029	1.09628768858506	-	-	-	conserved hypothetical protein
371207	1.27685583485407	3.20398066436089	1.06302139975389	692	Uracil DNA glycosylase	L	uracil-DNA glycosylase
371208	1.31681440886993	3.3835113840128	1.14785236816069	210	Superfamily I DNA and RNA helicases	L	ATP-dependent helicase PcrA
371209	1.32995075165536	3.47187606058148	1.14676268573815	1508	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog	K	RNA polymerase sigma factor, sigma-54 family
371210	1.19926445517994	3.05728196996232	0.975917248749458	5424	Pyrroloquinoline quinone (Coenzyme PQQ) biosynthesis protein C	H	coenzyme PQQ synthesis protein c, putative
371211	1.25851834063099	3.1410461433451	1.06634863950033	1478	Uncharacterized conserved protein	S	conserved hypothetical protein
371212	1.28079157611392	3.32150626570376	1.11352561253965	262	Dihydrofolate reductase	H	dihydrofolate reductase
371213	1.26517141044448	3.12499342775259	1.09501421452314	294	Dihydropteroate synthase and related enzymes	H	2-amino-4-hydroxy-6-hydroxymethyldihydropterin pyrophosphokinase/dihydropteroate synthase
371214	1.32068767680584	3.43247092722884	1.10030361061013	1539	Dihydroneopterin aldolase	H	DhnA family protein
371215	1.24330472755352	3.11631756847067	1.0385317869579	568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	K	RNA polymerase sigma factor RpoD
371216	1.24216432419394	3.06067905083747	1.00018535273027	-	-	-	conserved hypothetical protein
371217	1.3090165539745	3.33532850165786	1.07668503639864	268	Ribosomal protein S20	J	ribosomal protein S20
371218	1.32295801104458	3.52102430969447	1.14596895139094	-	-	-	conserved hypothetical protein
371219	1.2582956337895	3.02907642451138	1.03334629872185	-	-	-	conserved hypothetical protein
371220	1.30659398931026	3.45332719913321	1.18123685299553	-	-	-	conserved hypothetical protein
371221	1.21665367522807	3.02553815807537	1.0197233879132	-	-	-	conserved hypothetical protein
371222	1.29484243335479	3.14186114412504	1.06328060097685	728	Uncharacterized membrane protein, putative virulence factor	R	conserved hypothetical protein
371223	1.35741649244939	3.52999181190477	1.12104370871054	648	Endonuclease IV	L	endonuclease IV
371224	1.27558659761088	3.25241225937215	1.08283951004927	522	Ribosomal protein S4 and related proteins	J	ribosomal protein S4
371225	1.33152792418507	3.53822286429585	1.19309292382856	1054	Predicted sulfurtransferase	R	conserved hypothetical protein
371226	1.25729015614343	2.98892717331408	0.992892683265246	142	Geranylgeranyl pyrophosphate synthase	H	geranylgeranyl pyrophosphate synthase, putative
371227	1.29870461396769	3.36539171152465	1.10620261076694	1207	N-acetylglucosamine-1-phosphate uridyltransferase (contains nucleotidyltransferase and I-patch acety	M	UDP-N-acetylglucosamine pyrophosphorylase GlmU-related enzyme
371228	1.23157658379397	3.02346492204589	1.02735579898464	745	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	TK	transcriptional regulator
371229	1.24408339032154	3.27406008977284	1.06741736462124	-	-	-	hypothetical protein
371230	1.24028802401353	3.1403801909283	1.08637179873319	1351	Predicted alternative thymidylate synthase	F	conserved hypothetical protein
